906,Cedynia,powiat,gryfiński,zachodniopomorskie,1484,1.7,km²,14.20256,52.87856
907,Dolsk,powiat,śremski,wielkopolskie,1550,6.2,km²,17.06537,51.9866
908,Stawiszyn,powiat,kaliski,wielkopolskie,1424,1,km²,18.11154,51.91824
909,Suchań,powiat,stargardzki,zachodniopomorskie,1410,3.6,km²,15.31883,53.27994
910,Baranów Sandomierski,powiat,tarnobrzeski,podkarpackie,1420,9.2,km²,21.54179,50.4995
911,Modliborzyce,powiat,janowski,lubelskie,1450,7.9,km²,22.32917,50.75345
912,Frampol,powiat,biłgorajski,lubelskie,1431,4.7,km²,22.66987,50.67183
913,Stopnica,powiat,buski,świętokrzyskie,1407,4.6,km²,20.93857,50.43826
914,Ulanów,powiat,niżański,podkarpackie,1411,8.2,km²,22.26257,50.49044
915,Jaraczewo,powiat,jarociński,wielkopolskie,1404,10.1,km²,17.29811,51.96891
916,Siedliszcze,powiat,chełmski,lubelskie,1381,13.2,km²,23.16485,51.19462
917,Kołaczyce,powiat,jasielski,podkarpackie,1423,7.2,km²,21.43405,49.80766
918,Lubień Kujawski,powiat,włocławski,kujawsko-pomorskie,1354,2.3,km²,19.16018,52.40736
919,Dobra,powiat,turecki,wielkopolskie,1333,1.8,km²,24.23735,46.58142
920,Górzno,powiat,brodnicki,kujawsko-pomorskie,1383,3.4,km²,19.64457,53.19808
921,Krynica Morska,powiat,nowodworski,pomorskie,1294,118.6,km²,19.44336,54.38001
922,Skalbmierz,powiat,kazimierski,świętokrzyskie,1260,7.1,km²,20.39968,50.31709
923,Szlichtyngowa,powiat,wschowski,lubuskie,1258,1.6,km²,16.2446,51.71407
924,Kleszczele,powiat,hajnowski,podlaskie,1188,46.7,km²,23.32549,52.57417
925,Nowe Warpno,powiat,policki,zachodniopomorskie,1160,24.5,km²,14.28107,53.72525
926,Suraż,powiat,białostocki,podlaskie,986,33.9,km²,22.95638,52.94917
927,Józefów Nad Wisłą,powiat,opolski,lubelskie,887,3.7,km²,21.82968,51.04085
928,Działoszyce,powiat,pińczowski,świętokrzyskie,882,1.9,km²,20.35215,50.36547
929,Wyśmierzyce,powiat,białobrzeski,mazowieckie,894,16.8,km²,20.81193,51.62511
930,Wiślica,powiat,buski,świętokrzyskie,497,4.7,km²,20.67454,50.34848
931,Miękinia,powiat,średzki,dolnośląskie,2082,11,km²,16.73869,51.19096
932,Kamieniec Ząbkowicki,powiat,ząbkowicki,dolnośląskie,4463,13,km²,16.87361,50.52291
933,Pruszcz,powiat,świecki,kujawsko-pomorskie,2798,7,km²,18.6501,54.25765
934,Goraj,powiat,biłgorajski,lubelskie,911,7.6,km²,22.66821,50.72123
935,Izbica,powiat,krasnostawski,lubelskie,1739,9.5,km²,23.1588,50.89278
936,Kamionka,powiat,lubartowski,lubelskie,1663,5.9,km²,22.46442,51.47112
937,Dąbrowice,powiat,kutnowski,łódzkie,847,18.5,km²,19.08451,52.31564
938,Piątek,powiat,łęczycki,łódzkie,1652,5.2,km²,19.47997,52.06899
939,Lutomiersk,powiat,pabianicki,łódzkie,1546,5.2,km²,19.2121,51.75501
940,Rozprza,powiat,piotrkowski,łódzkie,1680,4.2,km²,19.64478,51.30167
941,Bolimów,powiat,skierniewicki,łódzkie,934,3.8,km²,20.16348,52.07624
942,Ujazd,powiat,tomaszowski,łódzkie,1694,10.3,km²,19.92107,51.59973
943,Lututów,powiat,wieruszowski,łódzkie,2269,19,km²,18.4346,51.37125
944,Jeżów,powiat,brzeziński,łódzkie,1279,12.6,km²,19.9688,51.81345
945,Książ Wielki,powiat,miechowski,małopolskie,812,5.6,km²,20.13995,50.44294
946,Czarny Dunajec,powiat,nowotarski,małopolskie,3771,38,km²,19.85356,49.44049
947,Koszyce,powiat,proszowicki,małopolskie,762,3.3,km²,21.24968,48.71723
948,Solec Nad Wisłą,powiat,lipski,mazowieckie,1040,20.9,km²,21.76538,51.135
949,Cegłów,powiat,miński,mazowieckie,2321,7.7,km²,21.73817,52.14702
950,Latowicz,powiat,miński,mazowieckie,1377,25.7,km²,21.80754,52.02627
951,Bodzanów,powiat,płocki,mazowieckie,1122,4.8,km²,20.02988,52.50125
952,Czerwińsk Nad Wisłą,powiat,płoński,mazowieckie,989,5.5,km²,20.31237,52.39402
953,Nowe Miasto,powiat,płoński,mazowieckie,1545,8.9,km²,20.63074,52.65632
954,Sochocin,powiat,płoński,mazowieckie,1885,6.8,km²,20.4708,52.68989
955,Jedlnia-Letnisko,powiat,radomski,mazowieckie,4078,8.2,km²,21.32925,51.43035
956,Jastrząb,powiat,szydłowiecki,mazowieckie,1065,12.6,km²,20.94882,51.24687
957,Jadów,powiat,wołomiński,mazowieckie,927,4.6,km²,21.63262,52.47835
958,Lubowidz,powiat,żuromiński,mazowieckie,1615,5.3,km²,19.8408,53.12167
959,Wiskitki,powiat,żyrardowski,mazowieckie,1332,6.6,km²,20.38325,52.0869
960,Dubiecko,powiat,przemyski,podkarpackie,858,2.4,km²,22.39162,49.82532
961,Olsztyn,powiat,częstochowski,śląskie,2541,34.3,km²,20.47778,53.77672
962,Włodowice,powiat,zawierciański,śląskie,1118,23.5,km²,19.45043,50.55209
963,Nowy Korczyn,powiat,buski,świętokrzyskie,915,7.5,km²,20.80906,50.29943
964,Pacanów,powiat,buski,świętokrzyskie,1125,7.1,km²,21.04099,50.39997
965,Wodzisław,powiat,jędrzejowski,świętokrzyskie,1099,7.9,km²,20.19092,50.52114
966,Opatowiec,powiat,kazimierski,świętokrzyskie,338,5.5,km²,20.72378,50.24259
967,Łopuszno,powiat,kielecki,świętokrzyskie,1395,5.2,km²,20.2506,50.94862
968,Nowa Słupia,powiat,kielecki,świętokrzyskie,1345,14,km²,21.09073,50.86404
969,Piekoszów,powiat,kielecki,świętokrzyskie,3158,8.5,km²,20.46425,50.88142
970,Pierzchnica,powiat,kielecki,świętokrzyskie,1147,6.9,km²,20.75443,50.69743
971,Iwaniska,powiat,opatowski,świętokrzyskie,1236,6.0,km²,21.28111,50.73143
972,Klimontów,powiat,sandomierski,świętokrzyskie,1857,4.7,km²,21.45062,50.65639
973,Oleśnica,powiat,staszowski,świętokrzyskie,1795,10,km²,17.38295,51.21024
974,Szydłów,powiat,staszowski,świętokrzyskie,1077,16.2,km²,21.00457,50.59077
975,Wielbark,powiat,szczycieński,warmińsko-mazurskie,2963,18.4,km²,20.94627,53.39842
976,Budzyń,powiat,chodzieski,wielkopolskie,4480,40.6,km²,20.76574,50.38343
977,Koźminek,powiat,kaliski,wielkopolskie,1913,6,km²,18.33836,51.7983
978,Kaczory,powiat,pilski,wielkopolskie,2867,16.6,km²,16.88313, 53.10234
979,Miasteczko Krajeńskie,powiat,pilski,wielkopolskie,1080,1.9,km²,17.00649,53.09675
